PERIODO;EMPRESA;MARCAS;VIGENCIA;USA_ARMAS;SEGURO;RENAR_VENCE
201703;C.B.L. SEGURITY GROUP SRL (EX LANZARA GARRO SRL);;03/04/2018;NO;02/10/2017;
201703;C.I.S.E SRL (CENTRO INTEGRAL DE SEGURIDAD EMPRESARIA);CISE SRL;18/04/2018;SI;19/02/2018;01/11/2018
201703;CAMURA SRL;;18/08/2017;NO;04/11/2017;
201703;CAP SECURITY SRL;;27/10/2018;NO;14/05/2017;
201703;CARBESS SRL;;13/01/2018;SI;22/07/2017;01/08/2017
201703;CARLOS HUGO ABRUZZESE;;22/12/2018;NO;13/10/2017;01/09/2015
201703;CAS TECNOLOGIA Y SEGURIDAD SRL;;12/04/2018;NO;19/10/2017;
201703;CATEXIS SRL;;27/03/2018;SI;06/01/2018;01/12/2017
201703;CAZADORES COOPERATIVA DE TRABAJO LTDA;CAZADORES;19/07/2017;SI;30/06/2017;01/09/2019
201703;CELMA SRL;;05/06/2017;SI;29/06/2017;01/06/2018
201703;CEN - TAUROS SRL;;13/03/2019;NO;23/07/2017;
201703;CENTRO DE INVESTIGADORES PRIVADOS ARGENTINOS SA;;12/01/2018;SI;11/09/2017;01/10/2020
201703;CERBERUS SA;CERBERUS;30/07/2017;SI;06/12/2017;01/10/2019
201703;CERTUS SA;;22/09/2018;NO;24/08/2017;
201703;CI5 SA;;23/07/2017;SI;08/09/2017;01/04/2017
201703;CITY INVESTIGACIONES PRIVADAS SRL;;20/01/2018;NO;27/04/2017;
201703;CJR SRL;;07/02/2019;NO;26/06/2017;
201703;CLEAR NESS SA;;27/03/2018;SI;19/10/2017;01/06/2021
201703;CO COT SRL;;29/01/2019;NO;18/06/2017;
201703;CODECOP SRL;;24/04/2018;NO;25/08/2017;
201703;CODIGO UNO SRL;;01/11/2017;NO;13/11/2017;
201703;COM -PRIVADA SRL;;21/07/2018;NO;26/10/2017;
201703;COMAHUE SEGURIDAD PRIVADA SA;COMAHUE;07/11/2017;SI;21/08/2017;01/12/2019
201703;COMMAND GROUP SRL;;11/01/2018;NO;25/04/2017;01/12/2016
201703;COMPAÑIA DE SEGURIDAD PRIVADA SRL;;05/11/2017;SI;10/05/2017;01/08/2018
201703;COMPTOR SA;DETECT ARGENTINA VIGILANCIA COMPUTARIZADA;20/02/2019;NO;10/12/2017;
201703;CONADPER SRL;;25/08/2017;NO;02/07/2017;
201703;CONSULTORA DE SEGURIDAD INTEGRAL SA;;10/05/2018;SI;20/01/2018;01/11/2017
201703;CONSULTORA VIDECO SA;SECURITAS;04/06/2017;NO;31/12/2017;01/07/2013
201703;CONSULTORA VIDECO SA;VIDECO;04/06/2017;NO;31/12/2017;01/07/2013
201703;CONTROL DE ADM. Y PERM. SA;;23/07/2017;NO;18/04/2017;
201703;CONTROL Y SEGURIDAD SA;;18/11/2017;SI;17/01/2018;01/04/2018
201703;CONTROLLING EYES SA;;23/08/2018;NO;07/09/2017;
201703;CONYSEG SRL;SEGURIDAD DEL PLATA;17/05/2018;NO;05/11/2017;
201703;COOPERATIVA DE PROVISION DE SERVICIOS EN SEGURIDAD PRIVADA SAB 5 LTDA;;27/08/2017;SI;11/05/2017;01/03/2019
201703;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN SEGURIDAD LA BUENOS AIRES LIMITADA;;20/10/2017;NO;28/08/2017;
201703;COOPERATIVA DE PROVISION DE SERVICIOS PARA IDONEOS EN VIGILANCIA Y SEGURIDAD PRIVADA CLC PROTECCION INTEGRAL LTDA;;21/07/2018;NO;19/04/2017;
201703;COOPERATIVA DE TRABAJO CRUZ DE MALTA LTDA;;28/03/2018;NO;14/08/2017;
201703;COOPERATIVA DE TRABAJO CSI LTDA;;13/04/2018;NO;11/01/2018;
201703;COOPERATIVA DE TRABAJO DE SEGURIDAD Y VIGILANCIA DOGO ARGENTINO LTDA;;04/04/2018;SI;10/06/2017;01/08/2021
201703;COOPERATIVA DE TRABAJO EL ESCORIAL LTDA;;27/01/2018;SI;07/08/2017;01/06/2019
201703;COOPERATIVA DE TRABAJO EL FERROL LTDA;;14/07/2017;SI;13/05/2017;01/07/2018
201703;COOPERATIVA DE TRABAJO EULEN LIMITADA;;12/05/2018;SI;28/12/2017;01/12/2018
201703;COOPERATIVA DE TRABAJO FAST LIMITADA;;11/05/2018;SI;04/09/2017;01/02/2020
201703;COOPERATIVA DE TRABAJO LA PERMANENTE LIMITADA;;26/12/2018;NO;09/04/2017;
201703;COOPERATIVA DE TRABAJO LINCE SEGURIDAD LTDA;;20/08/2017;SI;08/07/2017;01/09/2020
201703;COOPERATIVA DE TRABAJO MONITOREOPUNTOCOM LIMITADA;;16/01/2019;NO;11/05/2017;
201703;COOPERATIVA DE TRABAJO SEGURIDAD INTEGRAL LTDA;;25/04/2018;NO;01/08/2017;
201703;COOPERATIVA DE TRABAJO SISTEMA LABORAL COOPERATIVO LIMITADA;;02/09/2017;NO;21/06/2017;
201703;COOPERATIVA DE TRABAJO SOLUCIONAR LTDA;;16/11/2017;SI;28/08/2017;01/02/2020
201703;COPS SRL;COPS;20/10/2017;SI;23/08/2017;01/06/2018
201703;CORNEL Y ASOCIADOS SRL;;28/04/2017;SI;08/02/2018;01/08/2019
201703;CORPORACION A.S.E. SRL;;29/01/2019;NO;17/11/2017;
201703;CURUPAYTI SEGURIDAD PRIVADA SRL;;27/03/2018;NO;26/08/2017;
201703;CUSTODE SRL;;23/06/2017;NO;22/05/2017;
201703;CUSTODIA SRL;;20/01/2018;SI;22/08/2017;01/04/2018
201703;CUSTOMERS PROTECTION SRL;GS GRUPO SAN MIGUEL GENTE CONFIABLE;04/06/2017;SI;31/10/2017;01/10/2018
201703;CUSTOS SEGURIDAD SA;;06/02/2019;NO;13/02/2018;
201703;CU-S-V-I-P GROUP SRL;;24/09/2017;NO;04/06/2017;
201703;DARDO ROCHA SEGURIDAD SA;;14/07/2018;NO;03/02/2018;
201703;DARGER SRL;;03/10/2018;NO;29/07/2017;
201703;DE CONFIAR SEGURIDAD SRL;;03/12/2017;NO;31/03/2018;
201703;DEL PLATA SEGURIDAD SRL;;14/03/2018;NO;03/02/2018;
201703;DEL VALLE SEGURIDAD SRL;;04/12/2018;NO;07/04/2017;
201703;DELTA GROUP SRL;;14/07/2018;NO;03/02/2018;01/04/2016
201703;DEROMA SRL;;25/08/2017;NO;23/06/2017;
201703;DIEGO HERNAN ACHARD;;19/02/2019;NO;10/06/2017;
201703;DYP SEGURIDAD SRL;;15/03/2018;NO;10/10/2017;
201703;EAGLE SECURITY SRL;;14/02/2018;SI;15/03/2018;01/07/2019
201703;EL CUSTODIO PRIVATE SECURITY SRL;;27/07/2017;NO;10/12/2017;
201703;EL VISOR SRL;;29/05/2018;SI;07/09/2017;01/09/2018
201703;ELE SEGURIDAD SRL;;28/02/2018;SI;26/09/2017;01/05/2020
201703;ELEFOUR SA;;27/07/2017;NO;04/12/2017;
201703;ELWAYS SECURITY SRL;;29/11/2018;NO;24/06/2017;
201703;EMPRESA DE SEGURIDAD E INVESTIGACIONES PRIVADAS CONDUCTA SRL;;20/05/2017;SI;21/07/2017;01/09/2019
201703;EMPRESA DE SEGURIDAD FALCON SA;;03/04/2018;SI;16/04/2017;01/11/2017
201703;EMPRESA DE SEGURIDAD FM SERVICE SRL;;13/01/2018;NO;23/09/2017;
201703;EMPRESA DE SEGURIDAD INTEGRAL ALESA SA;;15/06/2018;SI;13/10/2017;01/03/2019
201703;EMPRESA DE SEGURIDAD UNICA SRL;;05/11/2017;NO;19/04/2017;01/03/2016
201703;ENTES SRL;;14/02/2018;NO;12/12/2017;
201703;ENTHEUS SA;ENTHEUS;10/07/2018;NO;13/04/2017;
201703;ENTHEUS SEGURIDAD PRIVADA SRL;;20/01/2018;SI;12/08/2017;01/09/2020
201703;ESAGEON SEGURIDAD SA;;15/01/2019;SI;10/02/2018;01/10/2020
201703;EXES SRL;;23/02/2018;NO;13/04/2017;
201703;EXTREMA SEGURIDAD SRL;;23/10/2018;NO;24/06/2017;
201703;EYSE EQUIPOS Y SISTEMAS ELECTRONICOS SACI;;25/07/2018;NO;30/09/2017;
201703;EZER SEGURIDAD PRIVADA SA;;18/02/2018;NO;16/11/2017;
201703;FEBO SERVICIOS EMPRESARIOS SRL;;27/06/2018;NO;15/01/2018;
201703;FEDERAL SERVICE SRL;;21/06/2017;SI;21/06/2017;01/04/2019
201703;FEEDBACK SEGURIDAD SRL;;11/01/2018;NO;24/04/2017;
201703;FERMINO SEGURIDAD SRL;;20/10/2017;NO;18/05/2017;
201703;FIRST SECURITY TRAINING SRL;;20/09/2018;NO;20/12/2017;
201703;FORTALEZA BUENOS AIRES SA;;31/07/2018;NO;17/06/2017;
201703;FPI COMPAÑIA DE SEGURIDAD SA;;26/10/2017;SI;15/02/2018;01/07/2020
201703;FR SEGURIDAD SA;;30/06/2017;NO;20/12/2017;
201703;FREESTANDING SRL;;10/02/2018;NO;13/05/2017;
201703;FUNES & OLIVEIRA SEGURIDAD PERSONALIZADA SRL;;20/02/2019;NO;10/09/2017;
201703;FURZAN SRL;;27/10/2018;NO;08/08/2017;
201703;G Y K SA;PRIORIDAD 1 PRIMERO SU TRANQUILIDAD;24/04/2018;NO;06/05/2017;
201703;G4S SERVICIOS DE SEGURIDAD SA;G4S;17/07/2017;SI;23/04/2017;01/11/2017
201703;G4S SOLUCIONES DE SEGURIDAD SA (EX SEARCH);G4S;05/01/2019;SI;30/09/2017;01/07/2019
201703;GARDIEN DE SECURITE SRL;;25/05/2018;NO;26/10/2017;
201703;GATTI NORBERTO EDUARDO;;09/05/2018;NO;16/01/2018;
201703;GC SEGURIDAD SA;GC SEGURIDAD;13/06/2018;SI;02/03/2018;01/11/2020
201703;GENERAL INDUSTRIES ARGENTINA SA;PROSEGUR;05/09/2018;NO;31/12/2017;
201703;GEOSECURITAS SRL;;27/06/2017;NO;20/12/2017;
201703;GESTAM DE SEGURIDAD SA;GESTAM;24/07/2018;NO;07/01/2018;
201703;GIBSON PREVENCION SRL;;21/09/2018;NO;24/10/2017;
201703;GIOMON AGENCIA DE INVESTIGACIONES PRIVADAS SRL;;09/07/2017;SI;01/05/2017;01/05/2019
201703;GLOBAL POINT SRL;;12/05/2018;NO;09/01/2018;
201703;GLOBAL PROTECTION SERVICE SA;;21/07/2018;NO;28/06/2017;
201703;GOEL SEGURIDAD SRL;;01/05/2018;NO;25/12/2017;
201703;GOLD PROTECTION SA;;01/09/2018;NO;19/04/2017;
201703;GOYA CORRIENTES SRL;;11/01/2018;SI;04/09/2017;01/04/2020
201703;GPOINTEGRAL SRL;;31/01/2019;SI;14/08/2017;01/10/2018
201703;GPS PREVENCION SRL;;01/03/2019;NO;01/02/2018;
201703;GRANCE SRL;;06/08/2017;SI;05/02/2018;01/03/2021
201703;GRIPH SA;;30/03/2018;NO;08/10/2017;
201703;GROUP OF PRIVATE SECURITY SRL;;28/01/2019;SI;22/01/2018;01/02/2020
201703;GRUPO 910 SA;GRUPO 910;20/10/2018;NO;27/05/2017;
201703;GRUPO A 1 SRL;;11/02/2018;NO;05/12/2017;
201703;GRUPO ADLER SRL;;12/10/2017;NO;01/07/2017;
201703;GRUPO ARSEN SEGURIDAD SRL;;07/10/2017;NO;03/07/2017;
201703;GRUPO AWEN SRL;;06/05/2017;SI;28/10/2017;01/09/2018
201703;GRUPO COMAHUE SA;;13/02/2019;NO;10/10/2017;
201703;GRUPO COPINCO SA;;11/01/2018;SI;25/02/2018;01/08/2020
201703;GRUPO CRYSTAL SRL;;10/03/2018;NO;06/09/2017;
201703;GRUPO DEL BUEN AYRE SA;;14/07/2018;NO;31/10/2017;01/12/2016
201703;GRUPO ESPECIALIZADO DE PROTECCION SA;;16/03/2018;NO;05/03/2018;
201703;GRUPO FRANCIA ARGENTINA SA;;19/11/2017;SI;28/08/2017;01/03/2021
201703;GRUPO KOBE SEGURIDAD SRL;;25/08/2018;NO;29/06/2017;
201703;GRUPO LAVALLE SEGURIDAD SRL;;11/05/2018;NO;05/09/2017;
201703;GRUPO METROPOLITANO SEGURIDAD SA;;05/11/2017;NO;24/08/2017;
201703;GRUPO SECOEX SRL;;14/11/2017;NO;10/12/2017;
201703;GRUPO TEAMSEG SA;;16/03/2019;SI;01/06/2017;01/02/2019
201703;GSS 24 SRL;;11/01/2018;NO;18/09/2017;
201703;GUARDIANA SRL;;25/04/2018;SI;01/03/2018;01/12/2019
201703;GUARDIANES SRL;;09/08/2018;NO;12/06/2017;
201703;GUARDMAN SA;;16/11/2017;SI;05/11/2017;01/03/2018
201703;GUESEG SRL;;13/04/2018;SI;13/02/2018;01/07/2020
201703;GUSEGUR SRL;;03/04/2018;SI;01/07/2017;01/07/2017
201703;HAGANA SA;;20/05/2017;SI;02/10/2017;01/08/2018
201703;HAWK SECURITY SRL;;29/10/2017;NO;03/04/2017;
201703;HB PREVENCION SRL;;12/10/2018;NO;09/09/2017;
201703;HIGH TOP SECURITY SA;HTS;16/08/2018;SI;04/05/2017;01/09/2021
201703;HIGHT SECURITY PC SA;;11/01/2019;NO;09/05/2017;
201703;HOLDER SEGURIDAD SA;HK;10/08/2018;SI;01/11/2017;01/11/2020
201703;HOLDER SEGURIDAD SA;HK SEGURIDAD URBANA;10/08/2018;SI;01/11/2017;01/11/2020
201703;HORUS SECURITY SRL;;06/06/2018;NO;07/07/2017;
201703;HUNTER SECURITY SA;HUNTER;12/07/2017;SI;30/09/2017;01/07/2017
201703;IDUS SA;;28/04/2017;SI;30/09/2017;01/02/2018
201703;IGGO SRL;COMPASSEG MARCAMOS SEGURIDAD;06/01/2019;NO;01/10/2017;
201703;IMPES SRL;;15/02/2018;NO;03/01/2018;
201703;IN VIGILANDO SRL;;06/07/2018;NO;14/05/2017;
201703;INCLAVE SA;;07/04/2018;SI;22/12/2017;01/09/2018
201703;INSEM SRL;;21/04/2018;SI;02/11/2017;01/08/2020
201703;INTEGRAL SAFETY SA;;29/01/2019;SI;15/12/2017;01/09/2019
201703;INVESTIGACIONES PRIVADAS VANGUARD SA;;07/04/2018;NO;21/09/2017;
201703;INVESTIGACIONES VIGILANCIAS & SERVICIOS SA;;06/10/2017;NO;10/01/2018;
201703;INVESTIGACIONES Y SEGURIDAD SA;;08/05/2018;SI;27/12/2017;01/11/2017
201703;IP SEGURIDAD SRL;;03/09/2017;NO;11/06/2017;
201703;ISSI MBB SA;;03/10/2018;NO;15/09/2017;
201703;ITURAN DE ARGENTINA SA;ITURAN;27/09/2018;NO;31/12/2017;
201703;J.A.M. SEGURIDAD S A;;19/10/2018;NO;16/07/2017;
201703;JAVIER ONOFRI MEDINA GUEVARA;;29/05/2018;NO;26/09/2017;
201703;JEDEON SEGURIDAD E INFORMES SRL;;06/05/2017;NO;20/08/2017;
201703;JORGE NEWBERY SRL;;23/11/2018;NO;02/11/2017;
201703;JSA ASESORES EN SEGURIDAD SRL;;14/07/2017;SI;25/02/2018;01/04/2019
201703;KEAMANAN SRL;;06/07/2018;NO;17/02/2018;
201703;KONER SEGURIDAD SA;;09/08/2018;SI;20/02/2018;01/09/2021
201703;KONTROL DEFENSA ELECTRONICA SA;KTL;09/08/2018;SI;25/11/2017;01/05/2018
201703;LEG SRL;;11/08/2017;NO;25/03/2018;
201703;LEGAL SECURITY SRL;;27/01/2018;NO;23/09/2017;
201703;LIBRES SEGURIDAD SRL;;02/08/2018;SI;25/09/2017;01/08/2020
201703;LIDERES CONSULTORES DE SEGURIDAD SRL;LIDERES CONSULTORES DE SEGURIDAD SRL;03/12/2017;SI;23/12/2017;01/05/2021
201703;LIRGER SRL;;04/06/2018;SI;13/02/2018;01/07/2018
201703;LITORAL SEGURIDAD SRL;;28/12/2018;NO;20/10/2017;
201703;LOAR SA;;16/08/2018;SI;08/06/2017;01/09/2020
201703;LOCSYS SEGURIDAD SA;;18/09/2018;SI;30/12/2017;01/06/2018
201703;LOS CABOS SA;;05/09/2018;NO;27/06/2017;
201703;LOW RISK GROUP SRL;;07/09/2017;NO;09/03/2018;
201703;LUAR SECURITY AGENCIA DE SEGURIDAD PRIVADA SRL;;13/03/2019;SI;01/02/2018;01/04/2019
201703;LUSON SEGURIDAD SA;;22/05/2018;SI;28/04/2017;01/03/2021
201703;LYNX EYES SRL;;13/04/2018;SI;29/06/2017;01/07/2020
201703;M&A SECURITY CONSULTORES SA;;22/09/2018;NO;24/09/2017;
201703;MAC SERVICIOS EMPRESARIOS SRL;;13/10/2018;SI;13/08/2017;01/07/2021
201703;MADISON SECURITY SRL;;11/04/2018;NO;14/11/2017;
201703;MAGNUM SEGURIDAD DE GIL MIGUEL ANGEL;MAGNUM;03/11/2017;SI;22/12/2017;01/09/2017
201703;MAGUEN PROTECCION SRL;MAGUEN PROTECCION Y SEGURIDAD;05/04/2018;SI;01/12/2017;01/02/2018
201703;MALVINAS SEGURIDAD SA;;28/04/2017;NO;15/07/2017;
201703;MAPRA EMPRESA DE SEGURIDAD SRL;;24/09/2017;SI;29/12/2017;01/09/2017
201703;MARCODINA SA;EMERPHONE;10/02/2018;NO;16/06/2017;
201703;MASAD SA;;14/02/2019;NO;27/10/2017;
201703;MAWE SA;;19/01/2018;SI;05/11/2017;01/07/2019
201703;MAXIMA PROTECCION LA PLATA SA;;31/10/2018;NO;19/08/2017;
201703;MAXSEGUR SRL;;14/06/2018;SI;09/06/2017;01/05/2019
201703;MAYORAL SEGURIDAD SRL;;05/10/2018;NO;01/08/2017;
201703;MB SEGURIDAD SRL;;11/01/2018;SI;10/09/2017;01/10/2021
201703;MCM SECURITY SRL;;06/08/2017;SI;14/07/2017;01/12/2020
201703;MCOP SRL;;03/12/2017;NO;26/10/2017;
201703;MERLO LUCIANA PAOLA;;06/06/2018;NO;06/09/2017;
201703;METRO SAFE DE ARGENTINA SRL;;27/03/2018;NO;08/07/2017;
201703;MGF DE MARCELO GUSTAVO FERNANDEZ;;15/07/2017;NO;13/08/2017;
201703;MOGAPOL SA;;09/03/2018;SI;11/11/2017;01/04/2017
201703;MOON SEGURIDAD SRL;;05/02/2019;NO;01/12/2017;
201703;MORARZA SRL;;27/04/2018;NO;27/12/2017;
201703;MULIS SEGURIDAD INTEGRAL SA;;31/10/2018;NO;14/11/2017;
201703;MURATA SA;MURATA;14/01/2019;SI;14/04/2017;01/07/2021
201703;MYA TECHNOLOGY SA;;12/10/2018;NO;15/09/2017;
201703;NECH SEGURIDAD SRL;;25/01/2018;SI;25/09/2017;01/12/2020
201703;NESCARMI SEGURIDAD SA;;23/06/2018;NO;26/02/2018;
201703;NEW YARD SA;;27/01/2018;NO;18/08/2017;
201703;NEXTGUARD SA;;03/12/2017;NO;30/11/2017;
201703;NEYER SRL;;28/03/2019;NO;03/12/2017;
201703;NOTARY GROUP SA;;26/06/2018;NO;24/07/2017;
201703;NOVASEG SEGURIDAD SRL;;27/08/2017;NO;14/05/2017;
201703;NOVIT SA;CONTROL NOVIT;20/05/2017;SI;01/08/2017;01/11/2020
201703;ÑORQUINCO SEGURIDAD SRL;;27/07/2018;NO;22/09/2017;
201703;OPC SRL;;10/09/2017;NO;15/12/2017;
201703;ORDER SECURITY SRL;;05/03/2019;NO;23/01/2018;
201703;ORGANIZACION ANSELMI SRL;;09/05/2018;NO;01/04/2018;01/09/2016
201703;ORGANIZACION CELTA SEGURIDAD PRIVADA SRL;;10/02/2018;SI;04/06/2017;01/08/2019
201703;ORGANIZACION DELTA COMPAÑIA DE SEGURIDAD PRIVADA SRL;;19/07/2018;NO;26/10/2017;
201703;ORGANIZACION FENIX SA;;22/06/2018;NO;25/01/2018;
201703;ORIENTARE SRL;;09/06/2018;NO;11/04/2017;
201703;ORION SYSTEMS SA;;25/02/2018;NO;01/12/2017;
201703;OSCAR NATALIO LEFOSSE;;03/03/2018;NO;18/08/2017;
201703;P.P.Q SA;KTL;29/01/2019;NO;19/07/2017;
201703;PAMPA SEGURIDAD PRIVADA SRL;PAMPA SEGURIDAD PRIVADA SRL;13/03/2019;SI;27/05/2017;01/01/2018
201703;PANGARE SRL;;28/07/2018;SI;14/03/2018;01/08/2019
201703;PCP PREVENCION Y CONTROL DE PERDIDAS SA;;25/02/2019;SI;27/10/2017;01/01/2022
201703;PERROTI SEGURIDAD SRL;;06/12/2018;NO;08/08/2017;
201703;POPAR SA;;22/08/2018;SI;17/01/2018;01/08/2020
201703;PRECON SRL;;11/01/2018;NO;20/07/2017;
201703;PRENAVAL SEGURIDAD SRL;;09/08/2017;NO;22/05/2017;
201703;PRENAVAR SEGURIDAD SRL;;03/11/2017;NO;26/06/2017;
201703;PRENAVL SEGURIDAD SRL;;27/08/2017;NO;26/12/2017;
201703;PRETOR COOPERATIVA DE TRABAJO LIMITADA;;13/04/2018;NO;28/11/2017;
201703;PRETORIAN INVESTIGATION SRL;;12/10/2018;NO;29/08/2017;
201703;PRETORIAN SEGURIDAD PRIVADA SRL;;11/02/2018;NO;01/10/2017;
201703;PREVEER SRL;;27/01/2018;SI;01/09/2017;01/01/2019
201703;PREVENCION SA;;12/04/2017;SI;28/02/2018;01/10/2019
201703;PRIORITY SECURITY SERVICE SRL;PRIORITY SECURITY SERVICE SEGURIDAD PRIVADA SRL;25/09/2018;SI;28/08/2017;01/02/2022
201703;PROACCION SEGURIDAD SRL;;19/01/2018;SI;01/07/2017;01/11/2019
201703;PROSEGUR ACTIVA ARGENTINA SA;PROSEGUR;07/08/2018;NO;31/12/2017;
201703;PROSEGUR SA;PROSEGUR;27/06/2017;SI;31/12/2017;01/09/2019
201703;PROSEGUR SEGURIDAD SA;PROSEGUR;07/08/2018;NO;31/12/2017;
201703;PROTECCION DE RIESGOS SRL;;08/10/2017;SI;01/09/2017;01/01/2020
201703;PROTECCION INTELIGENTE SA;PI PROTECCION INTELIGENTE;22/06/2018;NO;20/12/2017;
201703;PROTECCION MILLENIUM SA;;06/07/2018;SI;25/04/2017;01/10/2017
201703;PROTECCION TOTAL CODECOP SA;;02/06/2018;NO;15/05/2017;
201703;PROTECCION Y SERVICIO SRL;;27/07/2017;NO;11/10/2017;
201703;PROTECTED SPIRITS SRL;;15/11/2018;NO;26/09/2017;
201703;PRUPOL SRL;;06/10/2018;NO;23/06/2017;
201703;PSG - 1 SRL;;15/09/2018;SI;25/08/2017;01/08/2020
201703;PUK SEGURIDAD SRL;;05/04/2018;NO;24/06/2017;
201703;RAMEF SRL;;22/09/2018;NO;05/09/2017;
201703;RANGER SEGURIDAD SRL;;28/10/2018;NO;12/05/2017;
201703;RBARONE SEGURIDAD SA;;22/08/2018;SI;20/02/2018;01/08/2017
201703;REBOR SEGURIDAD SA;;24/07/2018;SI;01/07/2017;01/04/2019
201703;RED ALFA SEGURIDAD SRL;;22/11/2017;NO;10/06/2017;
201703;RED DE SEGURIDAD SA;;12/05/2017;NO;07/12/2017;
201703;REDGUARD SA;REDGUARD;03/12/2017;SI;01/05/2017;01/04/2021
201703;REGIONAL SRL;;21/10/2017;NO;14/08/2017;
201703;RF SERVICIOS SRL;;02/08/2018;NO;18/05/2017;
201703;ROAD SEGURIDAD SA;;06/04/2017;NO;26/09/2017;
201703;RODAB SRL;;21/09/2017;SI;14/05/2017;01/09/2017
201703;ROYAL GUARD SECURITY SRL;;18/04/2018;NO;14/11/2017;
201703;S&E SEGURIDAD PRIVADA SA;;08/10/2017;SI;17/01/2018;01/01/2018
201703;S.B.S. SEGURIDAD SRL;;01/06/2017;NO;31/03/2018;
201703;SAFBA SRL;;24/07/2018;NO;19/06/2017;
201703;SAFEGUARD SRL;SAFEGUARD;09/08/2018;SI;22/08/2017;01/03/2018
201703;SCANNER SA;;09/09/2017;NO;29/10/2017;
201703;SCYTHIA SA;;12/04/2018;SI;31/08/2017;01/06/2018
201703;SE CON SRL;;12/07/2017;SI;01/02/2018;01/08/2018
201703;SECUMAX SRL;;28/03/2018;SI;13/02/2018;01/04/2019
201703;SECURITAS ARGENTINA SA (EX ORGANIZACION FIEL SA);SECURITAS;27/06/2017;SI;31/12/2017;01/01/2020
201703;SECURITAS BUENOS AIRES 1 SA;SECURITAS;04/02/2018;SI;31/12/2017;01/08/2021
201703;SECURITAS SUR SA (EX SEGURIDAD CONO SUR SA);SECURITAS;03/07/2017;NO;31/12/2017;01/05/2015
201703;SECURITY AG SRL;;03/11/2017;SI;13/08/2017;01/04/2021
201703;SECURITY CORPORATION DE ANTONIO AMARILLA Y LAMBERTI DANIEL ALBERTO;;12/01/2018;NO;05/11/2017;
201703;SECURITY IN SIGHT SRL;;08/09/2018;NO;06/05/2017;
201703;SECURITY PROFESSIONAL GROUP SRL;;30/08/2017;NO;30/07/2017;
201703;SECURUS SA;;08/03/2018;NO;04/04/2017;
201703;SEG COM SA;;10/05/2018;NO;01/11/2017;
201703;SEGAR SEGURIDAD SA;SEGAR SEGURIDAD;30/06/2018;SI;31/08/2017;01/03/2018
201703;SEGCON SA;MEDINILLA;15/08/2018;NO;06/05/2017;
201703;SEGEL GADOL SRL;;09/03/2019;SI;01/09/2017;01/08/2019
201703;SEGUARD SRL;;20/01/2019;NO;13/04/2017;
201703;SEGUBAIRES SA;;10/09/2017;SI;06/11/2017;01/06/2020
201703;SEGUPAL SA;;10/10/2018;NO;07/05/2017;
201703;SEGUR CONTROL SRL;SEGUR CONTROL;30/05/2018;NO;22/12/2017;
201703;SEGUR HELP SRL;;06/02/2019;NO;20/10/2017;
201703;SEGUR ONE SRL;;03/12/2017;SI;08/09/2017;01/10/2018
201703;SEGUR PART SA;;08/09/2018;NO;19/05/2017;
201703;SEGUR SECURITY SRL;;13/10/2017;NO;09/01/2018;
201703;SEGURARG SRL;;08/05/2018;NO;04/04/2017;
201703;SEGURCIEN SA;;29/05/2018;NO;07/03/2018;
201703;SEGURETAT SRL;;27/02/2019;SI;04/11/2017;01/06/2018
201703;SEGURFAR SRL;;27/09/2018;SI;09/01/2018;01/07/2020
201703;SEGURIDAD ARGENTINA SA;;19/05/2017;SI;31/12/2017;01/05/2021
201703;SEGURIDAD BUNKER SA;;17/01/2018;NO;23/05/2017;
201703;SEGURIDAD DEL SUR SRL;;03/09/2017;NO;07/11/2017;
201703;SEGURIDAD EMPRESARIA SA;;31/08/2017;SI;12/06/2017;01/12/2017
201703;SEGURIDAD FRANCISCO DURAN Y ASOCIADOS SA;;24/04/2018;NO;09/07/2017;
201703;SEGURIDAD GRUPO MAIPU SA;;21/04/2018;NO;31/12/2017;
201703;SEGURIDAD HIBOU SRL;;19/10/2017;NO;19/06/2017;
201703;SEGURIDAD HORUS SRL;;30/11/2017;SI;05/10/2017;01/09/2020
201703;SEGURIDAD HUAL CON SRL;;27/06/2018;NO;06/02/2018;
201703;Seguridad integral de custodia de personas SICP SRL;;28/12/2018;SI;02/05/2017;01/10/2020
201703;SEGURIDAD INTEGRAL DE ESCOLTAS SRL;;28/04/2017;NO;23/07/2017;
201703;SEGURIDAD INTEGRAL EMPRESARIA SA;SIE;05/10/2018;SI;01/06/2017;01/07/2020
201703;SEGURIDAD INTEGRAL REPUBLICA SRL;;22/09/2018;NO;29/06/2017;
201703;SEGURIDAD INTELIGENTE SA;;15/10/2017;SI;27/11/2017;01/03/2021
201703;SEGURIDAD PRIVADA ALTERNATIVA SA;;26/08/2017;NO;22/06/2017;
201703;SEGURIDAD PRIVADA CABA SRL;;04/06/2017;NO;10/07/2017;
201703;SEGURIDAD PRIVADA EMEC SRL;;18/01/2019;NO;01/02/2018;
201703;SEGURIDAD PROFESIONAL SA;;19/07/2018;NO;28/01/2018;
201703;SEGURIDAD RAMOS SA;;28/09/2017;NO;21/07/2017;
201703;SEGURIDAD RAMSA`D I SRL;;18/09/2018;NO;25/04/2017;
201703;SEGURIDAD ROGUS SRL;;18/10/2017;SI;12/08/2017;01/04/2018
201703;SEGURIDAD SAN JOSE SA;;25/01/2018;NO;28/03/2018;
